,id,0
0,1,0.9998676007240809
1,2,0.9999160147924986
2,3,0.9999210912413646
3,4,0.9999160147924986
4,5,0.9998950712430427
5,6,0.990957629498692
6,7,0.9923944266419253
7,8,0.9999237208444843
8,9,0.9998932528655599
9,10,0.9992954467713061
10,11,0.9999210912413646
11,12,0.9996295245483069
12,13,0.9999160147924986
13,14,0.9911248977097743
14,15,0.9995780887422484
15,16,0.9979761501273812
16,17,0.9968625839680955
17,18,0.9998950712430427
18,19,0.9996295245483069
19,20,0.9999160147924986
20,21,0.9999145593281547
21,22,0.9991092886881764
22,23,0.9859342282637267
23,24,0.9955817540358373
24,25,0.9998950712430427
25,26,0.9992507152605328
26,27,0.9999014134907149
27,28,0.9998932528655599
28,29,0.9999160147924986
29,30,0.9999014134907149
30,31,0.9998868103737341
31,32,0.9999160147924986
32,33,0.9999160147924986
33,34,0.9998950712430427
34,35,0.9998950712430427
35,36,0.9998698560145116
36,37,0.9994575531900344
37,38,0.9991947777323611
38,39,0.9998756031759212
39,40,0.9999160147924986
40,41,0.9999160147924986
41,42,0.9999160147924986
42,43,0.9999160147924986
43,44,0.9932699310723747
44,45,0.9805359400817004
45,46,0.9988008380005727
46,47,0.9923944266419253
47,48,0.9999014134907149
48,49,0.9999160147924986
49,50,0.9998932528655599
50,51,0.9998950712430427
51,52,0.9998950712430427
52,53,0.9995011400445094
53,54,0.9998676007240809
54,55,0.9999014134907149
55,56,0.9983059518242415
56,57,0.9999197237448588
57,58,0.9932699310723747
58,59,0.9998950712430427
59,60,0.9999210912413646
60,61,0.9999014134907149
61,62,0.9994802610729615
62,63,0.9987626182417922
63,64,0.9998777221691874
64,65,0.999710144969872
65,66,0.9987626182417922
66,67,0.9998950712430427
67,68,0.9999053896953457
68,69,0.9995881818921571
69,70,0.9999014134907149
70,71,0.9999160147924986
71,72,0.9993346638529313
72,73,0.9988008380005727
73,74,0.999710144969872
74,75,0.9998950712430427
75,76,0.999879528794437
76,77,0.9998950712430427
77,78,0.9993264787714765
78,79,0.9997662504717922
79,80,0.994981180594604
80,81,0.9999237208444843
81,82,0.9999210912413646
82,83,0.9999160147924986
83,84,0.999879528794437
84,85,0.9992836598582899
85,86,0.9998950712430427
86,87,0.9999160147924986
87,88,0.9998950712430427
88,89,0.9999014134907149
89,90,0.9853344080561203
90,91,0.9960364751000688
91,92,0.9999160147924986
92,93,0.9998932528655599
93,94,0.9998932528655599
94,95,0.9998333945336271
95,96,0.9988754598525977
96,97,0.9990317063529298
97,98,0.9998950712430427
98,99,0.999879528794437
99,100,0.9989395070046747
100,101,0.9990593954924336
101,102,0.9984225607635658
102,103,0.9998950712430427
103,104,0.991366177180494
104,105,0.9998950712430427
105,106,0.9998932528655599
106,107,0.9994893562583325
107,108,0.9989668957214138
108,109,0.9996976962646057
109,110,0.9998950712430427
110,111,0.9999014134907149
111,112,0.9998950712430427
112,113,0.9990938653230835
113,114,0.9946695953469568
114,115,0.9999160147924986
115,116,0.9981605016939408
116,117,0.9900957470729379
117,118,0.9991092886881764
118,119,0.9991092886881764
119,120,0.9994081142015553
120,121,0.9916077431568003
121,122,0.9998932528655599
122,123,0.9999160147924986
123,124,0.9999160147924986
124,125,0.999507825558251
125,126,0.9999160147924986
126,127,0.9994748866792698
127,128,0.9998672368239204
128,129,0.9998950712430427
129,130,0.9999160147924986
130,131,0.9998950712430427
131,132,0.9992507152605328
132,133,0.9981112251274523
133,134,0.9999160147924986
134,135,0.998848080868823
135,136,0.9971015608397417
136,137,0.9993346638529313
137,138,0.999250395828995
138,139,0.9989652562424678
139,140,0.9998932528655599
140,141,0.9991092886881764
141,142,0.9955672129930372
142,143,0.9989239653027431
143,144,0.9996100250027627
144,145,0.9920341441875956
145,146,0.9987731658051515
146,147,0.9996229515514377
147,148,0.9985416877169545
148,149,0.9988552218834872
149,150,0.9983485091614754
150,151,0.9991092886881764
151,152,0.9999160147924986
152,153,0.9999210912413646
153,154,0.991366177180494
154,155,0.9999160147924986
155,156,0.9993832181258065
156,157,0.9999160147924986
157,158,0.9999014134907149
158,159,0.9998950712430427
159,160,0.9993001870400416
160,161,0.9998950712430427
161,162,0.9999160147924986
162,163,0.999879528794437
163,164,0.9998774411049443
164,165,0.9998932528655599
165,166,0.9987626182417922
166,167,0.9998950712430427
167,168,0.9998698560145116
168,169,0.9999160147924986
169,170,0.9989090692456882
170,171,0.9995863050786902
171,172,0.9998932528655599
172,173,0.9998950712430427
173,174,0.9998950712430427
174,175,0.9998676007240809
175,176,0.999879528794437
176,177,0.9999014134907149
177,178,0.9998997050110705
178,179,0.9998475720632654
179,180,0.9987731658051515
180,181,0.9966523440488673
181,182,0.982831684959685
182,183,0.9999210912413646
183,184,0.9991903815459745
184,185,0.9993625920403337
185,186,0.994981180594604
186,187,0.9994849655406671
187,188,0.9923944266419253
188,189,0.9994552030622765
189,190,0.991366177180494
190,191,0.9998586962404372
191,192,0.9998932528655599
192,193,0.9999160147924986
193,194,0.9991947777323611
194,195,0.9995011400445094
195,196,0.9999160147924986
196,197,0.9999210912413646
197,198,0.9994893562583325
198,199,0.9998932528655599
199,200,0.999576375839691
200,201,0.9988008380005727
201,202,0.9999210912413646
202,203,0.9992521533843856
203,204,0.993404205574931
204,205,0.9991496957561778
205,206,0.9998950712430427
206,207,0.9998950712430427
207,208,0.9994956653047848
208,209,0.9998932528655599
209,210,0.9978801395082704
210,211,0.9992507152605328
211,212,0.9999014134907149
212,213,0.9999014134907149
213,214,0.9991092886881764
214,215,0.9998950712430427
215,216,0.9992030633612167
216,217,0.9979272289521289
217,218,0.9999014134907149
218,219,0.9991947777323611
219,220,0.9998950712430427
220,221,0.9994318898125079
221,222,0.9998950712430427
222,223,0.991366177180494
223,224,0.9998950712430427
224,225,0.9987018064468263
225,226,0.9991496957561778
226,227,0.9998950712430427
227,228,0.9999210912413646
228,229,0.9998950712430427
229,230,0.9976694164414219
230,231,0.999879528794437
231,232,0.999879528794437
232,233,0.9999160147924986
233,234,0.9998950712430427
234,235,0.9998997050110705
235,236,0.9805359400817004
236,237,0.9992507152605328
237,238,0.9998950712430427
238,239,0.9995431767224755
239,240,0.999879528794437
240,241,0.9998932528655599
241,242,0.9998950712430427
242,243,0.999879528794437
243,244,0.9998676007240809
244,245,0.9987519294791988
245,246,0.9998932528655599
246,247,0.9994922031042025
247,248,0.9983609469268525
248,249,0.9998932528655599
249,250,0.9999160147924986
250,251,0.9997574764520682
251,252,0.9989911907247202
252,253,0.9997304085471983
253,254,0.9992507152605328
254,255,0.9998950712430427
255,256,0.9996164192469796
256,257,0.9999160147924986
257,258,0.9998698560145116
258,259,0.9998698560145116
259,260,0.9997756432454763
260,261,0.9833676635151429
261,262,0.9998950712430427
262,263,0.9978427460323658
263,264,0.9923944266419253
264,265,0.9993001870400416
265,266,0.9998868103737341
266,267,0.9998756031759212
267,268,0.9975404814093634
268,269,0.9996777961297189
269,270,0.9999160147924986
270,271,0.9999160147924986
271,272,0.9998698560145116
272,273,0.9999160147924986
273,274,0.9998950712430427
274,275,0.9998950712430427
275,276,0.9999160147924986
276,277,0.9991092886881764
277,278,0.9998950712430427
278,279,0.9998950712430427
279,280,0.9991041899395734
280,281,0.9999160147924986
281,282,0.9999160147924986
282,283,0.9998950712430427
283,284,0.9998868103737341
284,285,0.9999160147924986
285,286,0.9995316053118278
286,287,0.9999160147924986
287,288,0.9995283466405936
288,289,0.9998777221691874
289,290,0.9998774411049443
290,291,0.999879528794437
291,292,0.999879528794437
292,293,0.9998950712430427
293,294,0.9999210912413646
294,295,0.9996295245483069
295,296,0.9999160147924986
296,297,0.99897452533713
297,298,0.9805359400817004
298,299,0.9999014134907149
299,300,0.999014940913349
300,301,0.9999160147924986
301,302,0.9998997050110705
302,303,0.9998950712430427
303,304,0.9998950712430427
304,305,0.9999197237448588
305,306,0.9998932528655599
306,307,0.9998950712430427
307,308,0.9999145593281547
308,309,0.9991393998489386
309,310,0.9999160147924986
310,311,0.9999160147924986
311,312,0.9999210912413646
312,313,0.9998305075022116
313,314,0.9999210912413646
314,315,0.9998932528655599
315,316,0.9999160147924986
316,317,0.9996295245483069
317,318,0.9998997050110705
318,319,0.9999014134907149
319,320,0.9948224993594963
320,321,0.9998950712430427
321,322,0.9994192528596645
322,323,0.9999160147924986
323,324,0.990957629498692
324,325,0.9999160147924986
325,326,0.990957629498692
326,327,0.9980164161040214
327,328,0.9991092886881764
328,329,0.9998868103737341
329,330,0.9995011400445094
330,331,0.9999160147924986
331,332,0.9999160147924986
332,333,0.9992377389391095
333,334,0.9987731658051515
334,335,0.9999160147924986
335,336,0.9999160147924986
336,337,0.9999160147924986
337,338,0.9990771839262171
338,339,0.99849476877301
339,340,0.9989911907247202
340,341,0.9923944266419253
341,342,0.9996295245483069
342,343,0.9998950712430427
343,344,0.9920341441875956
344,345,0.9998698560145116
345,346,0.9996945365239968
346,347,0.9992507152605328
347,348,0.9999160147924986
348,349,0.9989453891753427
349,350,0.9990317063529298
350,351,0.999879528794437
351,352,0.9998950712430427
352,353,0.9987731658051515
353,354,0.9999210912413646
354,355,0.982831684959685
355,356,0.9998950712430427
356,357,0.9998777221691874
357,358,0.9998950712430427
358,359,0.9946244168059228
359,360,0.9996292902475078
360,361,0.9999160147924986
361,362,0.999879528794437
362,363,0.9992717868490468
363,364,0.9999210912413646
364,365,0.999879528794437
365,366,0.9999160147924986
366,367,0.9998950712430427
367,368,0.9987731658051515
368,369,0.9993474474956696
369,370,0.9961246596973528
370,371,0.9999014134907149
371,372,0.9833676635151429
372,373,0.9999210912413646
373,374,0.9999160147924986
374,375,0.9997304085471983
375,376,0.9998950712430427
376,377,0.9998698560145116
377,378,0.999879528794437
378,379,0.9999210912413646
379,380,0.999075719306573
380,381,0.9994732221472399
381,382,0.9998868103737341
382,383,0.9998698560145116
383,384,0.9990317063529298
384,385,0.9999210912413646
385,386,0.9920239670412598
386,387,0.9999145593281547
387,388,0.9991092886881764
388,389,0.9999145593281547
389,390,0.9999160147924986
390,391,0.9987731658051515
391,392,0.9999014134907149
392,393,0.9998698560145116
393,394,0.9998868993392915
394,395,0.9995011400445094
395,396,0.9999014134907149
396,397,0.9998950712430427
397,398,0.9999145593281547
398,399,0.9999160147924986
399,400,0.9988008380005727
400,401,0.9349186900258046
401,402,0.9999014134907149
402,403,0.999564181462696
403,404,0.991366177180494
404,405,0.9998950712430427
405,406,0.9998950712430427
406,407,0.9999160147924986
407,408,0.9998247413368611
408,409,0.9998937354718718
409,410,0.999879528794437
410,411,0.9994849655406671
411,412,0.9999160147924986
412,413,0.9995664064848656
413,414,0.9995099647462936
414,415,0.9998950712430427
415,416,0.9991352038939179
416,417,0.9955817540358373
417,418,0.9994336314569802
418,419,0.9992836598582899
419,420,0.9835637772679663
420,421,0.9999160147924986
421,422,0.9932699310723747
422,423,0.9998676007240809
423,424,0.9991092886881764
424,425,0.9998698560145116
425,426,0.9999160147924986
426,427,0.9998950712430427
427,428,0.9994802610729615
428,429,0.9999160147924986
429,430,0.9999014134907149
430,431,0.998482398201798
431,432,0.9999160147924986
432,433,0.999879528794437
433,434,0.9998774411049443
434,435,0.9998950712430427
435,436,0.9999210912413646
436,437,0.9987626182417922
437,438,0.9999160147924986
438,439,0.9998950712430427
439,440,0.9999160147924986
440,441,0.9998950712430427
441,442,0.9996108845304018
442,443,0.9992435503580583
443,444,0.9998997050110705
444,445,0.999507825558251
445,446,0.9968759349234466
446,447,0.9995863050786902
447,448,0.9994676758702112
448,449,0.9990670178036049
449,450,0.9996491755861249
450,451,0.9990270992341937
451,452,0.9993477839118164
452,453,0.9998950712430427
453,454,0.9983637484605562
454,455,0.9998698560145116
455,456,0.9991929390864621
456,457,0.9999160147924986
457,458,0.9994437207585306
458,459,0.9998698560145116
459,460,0.9998950712430427
460,461,0.9998950712430427
461,462,0.9999210912413646
462,463,0.9996100250027627
463,464,0.9995881818921571
464,465,0.9999160147924986
465,466,0.9990938653230835
466,467,0.9992507152605328
467,468,0.9996777961297189
468,469,0.9994318898125079
469,470,0.9983830331726895
470,471,0.9996096877454154
471,472,0.9998950712430427
472,473,0.9987731658051515
473,474,0.9998305075022116
474,475,0.9994802610729615
475,476,0.9994676758702112
476,477,0.9982301456607089
477,478,0.9998698560145116
478,479,0.9965801753908771
479,480,0.9999145593281547
480,481,0.9992507152605328
481,482,0.9991092886881764
482,483,0.9999160147924986
483,484,0.9805359400817004
484,485,0.9986571417687736
485,486,0.9998950712430427
486,487,0.9999210912413646
487,488,0.9999210912413646
488,489,0.9998950712430427
489,490,0.9998950712430427
490,491,0.9994607579483638
491,492,0.9998950712430427
492,493,0.9999210912413646
493,494,0.9999160147924986
494,495,0.9998950712430427
495,496,0.9998487823102605
496,497,0.9988754598525977
497,498,0.999879528794437
498,499,0.999856163809664
499,500,0.9998777221691874
500,501,0.9999210912413646
501,502,0.999879528794437
502,503,0.9990938653230835
503,504,0.9999014134907149
504,505,0.9440080533592824
505,506,0.9999160147924986
506,507,0.9533276802372345
507,508,0.9998950712430427
508,509,0.9999014134907149
509,510,0.9992404114027509
510,511,0.9923944266419253
511,512,0.9994767399190322
512,513,0.999638867940051
513,514,0.9993124312680078
514,515,0.9599561343518477
515,516,0.9991092886881764
516,517,0.9998698560145116
517,518,0.9999210912413646
518,519,0.9994183574103248
519,520,0.9999160147924986
520,521,0.9988884211653757
521,522,0.999879528794437
522,523,0.9997756432454763
523,524,0.9994269471485229
524,525,0.999250395828995
525,526,0.9999145593281547
526,527,0.9998932528655599
527,528,0.9999014134907149
528,529,0.9999145593281547
529,530,0.9998950712430427
530,531,0.9959773364092847
531,532,0.9991092886881764
532,533,0.9998950712430427
533,534,0.9987731658051515
534,535,0.9999160147924986
535,536,0.9999160147924986
536,537,0.999879528794437
537,538,0.9994353124043169
538,539,0.9920341441875956
539,540,0.9991092886881764
540,541,0.9983485091614754
541,542,0.999879528794437
542,543,0.9999160147924986
543,544,0.9997662504717922
544,545,0.9625477407830015
545,546,0.9994989966434092
546,547,0.9998932528655599
547,548,0.9996175110539245
548,549,0.9998950712430427
549,550,0.999233308072082
550,551,0.991366177180494
551,552,0.999879528794437
552,553,0.9999014134907149
553,554,0.9998950712430427
554,555,0.9998868103737341
555,556,0.997624691906344
556,557,0.9992507152605328
557,558,0.9999160147924986
558,559,0.9992220984580197
559,560,0.9999160147924986
560,561,0.9994249270360954
561,562,0.9999160147924986
562,563,0.999515925756668
563,564,0.9999160147924986
564,565,0.9994607579483638
565,566,0.999297524566388
566,567,0.9998932528655599
567,568,0.9998950712430427
568,569,0.9997842624805465
569,570,0.9998698560145116
570,571,0.9999160147924986
571,572,0.999879528794437
572,573,0.9999014134907149
573,574,0.9991092886881764
574,575,0.9999160147924986
575,576,0.9991092886881764
576,577,0.9999210912413646
577,578,0.9992507152605328
578,579,0.9999053896953457
579,580,0.9998950712430427
580,581,0.9999014134907149
581,582,0.9981280129115647
582,583,0.9999210912413646
583,584,0.9992404114027509
584,585,0.9995598863832649
585,586,0.9992377389391095
586,587,0.9999014134907149
587,588,0.9999160147924986
588,589,0.991366177180494
589,590,0.9999160147924986
590,591,0.9998333945336271
591,592,0.9999160147924986
592,593,0.999879528794437
593,594,0.9992507152605328
594,595,0.9999145593281547
595,596,0.9956970087187628
596,597,0.999879528794437
597,598,0.9998950712430427
598,599,0.9989107403054928
